full_formula,task_id,formation_energy_per_atom
Ba8V16Cd12O60,mp-558221,-2.4086202730208335
Pr4Ir4O14,mp-558448,-2.4070040590909088
Rb8Sb16Au24S40,mp-558739,-0.6079223473295453
Cs2K1V1F6,mp-558895,-3.0930494263862074
Rb4V12Cd12O44,mp-558909,-2.1008986015277773
Pr12S12N4,mp-558940,-2.156723199553571
Hf4Ni20B8O40,mp-558963,-2.151686986712963
Tl24As8S24,mp-559356,-0.534117186875
Rb8Na4Al8P12O48,mp-559610,-2.9257640430775864
Rb4Cr4F20,mp-559677,-2.876828873214286
Ta8Cd4P24O84,mp-559692,-2.7861877862500006
Pr2Ta2Cl2O7,mp-559702,-3.431619527307693
Na4In4As8O28,mp-559710,-1.8961616130956107
Ba18Nb4C2N20O2,mp-560022,-1.1672709680434783
Ho4Co4Sn4,mp-5601,-0.4915128949999996
Na4Mn4F12,mp-560242,-2.969323428896552
Na6Fe2F12,mp-560311,-2.899418784965517
La12Nb4O28,mp-560349,-3.7236372497727275
La8P8S32,mp-560571,-1.4719425434722229
Rb2Na1Mo1F6,mp-560963,-2.9834296786551726
Y4I12O36,mp-560995,-1.4818910039743602
Dy2As2O8,mp-5632,-2.8497321691666664
Er1Sn1Au1,mp-5640,-0.8443015450000004
K4Mn4Cl12,mp-567530,-1.8184382256862068
La14C6I20,mp-567729,-1.4485511935000006
Tl12Si4Te12,mp-568020,-0.4543996196428576
Dy2B4C1,mp-568541,-0.5656178180952389
La2Ge2I2,mp-568574,-1.263786938333333
Tb16Ni36P22,mp-568617,-0.981428152612612
Si10C10,mp-568656,-0.20472060049999924
Tl1Cu2Te2,mp-569204,-0.32790900066666706
Gd1Si2Ru2,mp-569302,-0.8769439799999986
Pm1Mg1,mp-569593,-0.10516989874999982
La4C2Cl5,mp-569637,-1.9689533681818174
Cs2Ta1Cl6,mp-569885,-2.0686767784291185
Cd48As32,mp-570634,-0.09251382587499997
Tb3Al1C1,mp-570822,-0.3571957299999994
Rb6Ag2Sn6Se16,mp-571164,-0.9185584131944443
Hf2Hg6Se4Cl12,mp-571445,-1.4308327387239583
Cs8Mn4P16O48,mp-572790,-2.6509691044540236
Sm6Al4Ni12,mp-573541,-0.4953437109090906
Cs32Si8Te32,mp-574224,-1.0457671290804593
Ba2Cu2Sn4,mp-5792,-0.4514670862500001
Cs12Cu8Cl20,mp-582024,-1.6754096798793103
Y48Ni32,mp-582134,-0.3559623577500005
Ba24Nb16S52O12,mp-583297,-2.1188999897355774
Fe6Cl18,mp-583463,-1.1646887133333337
Cu4P40,mp-606644,-0.043491380075757036
Ce2Ru4,mp-607,-0.2833998766666663
Ce4Al32Fe8,mp-607077,-0.4188672145454549
Lu4C6N12,mp-607712,-1.0336867595454542
La21Fe8Sn7C12,mp-607917,-0.45309979083333357
Ba4Al8Si8O32,mp-6091,-3.4543014907692307
Eu4Ga6Ir2,mp-609413,-0.6125645445833333
Li4Ti4As4O20,mp-6113,-2.5605909542708334
Ba8Cu12O24,mp-615789,-1.7876890177272742
Cs2K1Ti1F6,mp-6178,-3.3148399057195403
Ce1B2Rh2C1,mp-6191,-0.6155591555555553
Na4Ti2Ge2O10,mp-6228,-2.617617230715198
La8Rh6,mp-626,-0.7052303307142854
Tl4Hg12As8Cl12,mp-628647,-0.6863561434259258
Ce10Sn6,mp-637308,-0.5322799437499999
Y24Ag4Te8,mp-642238,-0.7785184199074082
K2Nd2P8O24,mp-6433,-2.9160718467407403
Sb4H12O4F24,mp-643579,-2.1698806072727277
Tb1Ga6Fe6,mp-645166,-0.30083715346153805
Sr8P12Pd12,mp-649419,-0.9085677451041674
Sc2,mp-67,0.0
Ti4Si4Rh4,mp-672645,-0.9466066219444436
Zr2W4,mp-675,-0.14526104333333242
Na2Ho2F8,mp-675798,-3.9953324660919534
Ba6Ti2Nb10Si8O51,mp-677246,-3.2765780269047626
Ce12Si8S34,mp-680697,-1.7904040175231475
Cd36P24O96,mp-680761,-2.2522339362179493
Nb56S20,mp-683941,-0.6592761335855253
V12P7,mp-684675,-0.8352534764912276
Rb1Dy1S2,mp-7046,-2.0984336534375005
Co23O32,mp-705564,-1.2834081075454553
Sr4Ca4Si4,mp-7084,-0.4247594947222222
K2Hg2As2,mp-7420,-0.3519771876666666
Rb1Tm1O2,mp-7478,-3.0890510435416663
Ti5Te4,mp-7498,-0.8752131640740741
Ti8Co4O20,mp-753066,-2.9666561930208335
V4O4F4,mp-754589,-2.845683450833333
Y4Pt4O14,mp-756347,-2.440540887575757
Na6Mg2P2C2O14,mp-768154,-2.5348842044606537
Ho12Re4O32,mp-769345,-3.325768194791666
Na4Cr2As2C2O14,mp-771169,-2.0745153860919543
Gd4P8O26,mp-772787,-3.1438706591228076
Na6Si2Sn2B2O14,mp-772986,-2.5420282068324487
Ba12Na4P4Ru4O34,mp-774691,-2.7298836965437974
Cs16Ge4O16,mp-779716,-1.8621571215804593
Nd2Cu2Si2,mp-8120,-0.5929558883333327
Na2Hg2P2O8,mp-8153,-2.111412840697865
Cs1Yb1F3,mp-8398,-3.890551881086207
K2Li2S2,mp-8430,-1.3891609581527777
Tl8Si2S8,mp-8479,-0.7592444645370375
Te8Mo6,mp-8601,-0.49409426571428533
Be1Ga1Rh2,mp-862291,-0.671457313124999
Sc2Al1Zn1,mp-862548,-0.42491374249999936
Sc1Ta1Os2,mp-862699,-0.5322500437500004
Pm1Cu2Sn1,mp-862900,-0.36558723312499986
Pm2Ir1Pt1,mp-863721,-0.8611090787500002
In1Pd2Au1,mp-863724,-0.40128676500000005
Hf1Zn1Ni2,mp-864807,-0.4307055275000007
Gd1Al2Si2,mp-8651,-0.36408691399999926
Zn3Ir1,mp-865362,-0.23027218000000005
Tm1Rh2Pb1,mp-865787,-0.5871621166666667
Dy2Ni8P4,mp-866032,-0.831162831666667
Rb2Mg1P4H8O16,mp-867153,-2.216752193494624
Pr8Ge14,mp-867190,-0.7247443018181822
Be2Co1Ir1,mp-867274,-0.46512949875000054
Tb2Hg6,mp-867288,-0.359404485
Re4P4O20,mp-867296,-2.324621063333334
Zn5Co19O32,mp-867609,-1.4579573577678582
Mg2Au4F16,mp-8708,-2.0311345363636364
Hf4Sn4S12,mp-8725,-1.4324536963750005
Rb2Cu2F6,mp-8858,-2.3386369129999998
Li1Zn1As1,mp-9124,-0.5263031894444445
Sm2O2F2,mp-9488,-4.201350179166668
Ti1Fe1Te1,mp-961673,-0.6508904444444449
Tm4Co6Si10,mp-971855,-0.7319833223333333
Zr2Co1Os1,mp-972327,-0.4307191400000008
V2Pd6,mp-979980,-0.25143185000000035
Al8Tl8S16,mp-985477,-1.140986113020833
Y4Si10Rh6,mp-9882,-0.9744951538333332
Ca2Sn3O8,mvc-15350,-2.5545313888461534
Lu2Ga2,mp-1001613,-0.6086213862499994
Ba1Ga1Si1H1,mp-1008506,-0.4377680981250003
Zn3Ni20B6,mp-10131,-0.28208503499999926
Ti6Zn2N2,mp-1014257,-0.9715119909999999
K4Mn12O24,mp-1016190,-1.967467929679311
Cr1Sn1Rh2,mp-1018066,-0.2899011212499989
Li3,mp-1018134,0.0
Li3Nd1Sb2,mp-1018769,-0.9049516750000001
Ba6Ca4Si4N12,mp-1019520,-1.166643599230769
Be6P12N24,mp-1019545,-0.8963482514285718
Cs16Mg8Si40O96,mp-1019610,-3.140273622980603
Cs4B4S12O44,mp-1019717,-2.112432272279544
Cs4Be16B12O36,mp-1019718,-2.9549843988488846
Sr4Ge8B8O32,mp-1020611,-2.665377060384615
Na8Zn4S8,mp-1024067,-1.1858752308706897
Cs2Cu1F4,mp-1025265,-2.4865919951231525
Tb2Cr2C3,mp-1025266,-0.29311823714285623
Tm2Si4Ni2,mp-1025393,-0.8143864716666673
Ce2Fe2Si4,mp-1025450,-0.6531035587500007
Co2Mo2P4,mp-1025557,-0.6271400529166673
Na30Re14N38,mp-1029650,-0.4108150058116058
Ca6Fe2N6,mp-1029659,-0.9280640621428569
Ca8Sn4N8,mp-1029915,-0.8054453119999998
Pr2Ni2Sn1,mp-1068489,-0.4999191589999995
Sr1Co2Si2,mp-1069057,-0.49983944733333346
Lu1Rh3C1,mp-10699,-0.5525655260000008
Yb2H2Cl2,mp-1070852,-1.8470695866666667
Gd2Sn4,mp-1071567,-0.6043903716666676
Gd2Zn4,mp-1076988,-0.39033267000000055
Hf2Cu2Ge2,mp-1077453,-0.5102422750000007
Yb1Cu4Ag1,mp-1077741,-0.25090038444444457
Ca1Cd2Au4,mp-1078064,-0.44866267857142816
Cs2Tl2F6,mp-1078203,-2.5168985357528735
Fe2B4Mo4,mp-1078299,-0.4384958306666661
Rb1Ho1Se2,mp-10783,-1.9601225205468742
Sc3Ni3Sn3,mp-1078355,-0.63722042
Ba4Zn2As4,mp-1078636,-0.9502189050000002
Li1Nb1F6,mp-1078799,-3.396015133541667
Eu2Sn4Pd4,mp-1079406,-0.7258145539999987
Ba2Cu4Sb4,mp-1080702,-0.5424667650000004
Pr2B4C4,mp-10853,-0.39484054866666585
Ce1Ni2B2C1,mp-10860,-0.4818967772222216
Tm3In3Au3,mp-1092318,-0.7238123266666664
Li1Pt1F6,mp-1095099,-2.021736711041666
Nd4Sb4Au4,mp-1095305,-0.9788352141666673
Eu4Zn2Ge6,mp-1095470,-0.5639209025000002
Sb4Ir4Se4,mp-1095507,-0.6835639716145844
K4Sn4Br12,mp-1097014,-1.5032127585999997
Y4Sn4Ir4,mp-1101774,-0.8310086197222226
Y2Se2O6F2,mp-1101793,-2.8215167735850706
Tb2H4Cl2O4,mp-1102075,-2.42531129
Er4Al4Au4,mp-1102155,-0.7937850200000008
Sr4Ni4Ge4,mp-1102589,-0.514545735555556
Sm3Zn11,mp-1103573,-0.3391279567857143
Gd3Ir9,mp-1103958,-0.5803605516666673
Nd10Ru4,mp-1103979,-0.21904029357142868
Lu1B12,mp-1104289,-0.24636507384615286
Er10Tl6,mp-1105965,-0.2923150862499999
Gd8Te12,mp-1105966,-1.6917170999999995
Nd12Co4,mp-1106011,-0.06289689687500033
Zr10Ni2Sb6,mp-1106076,-0.7748419061111113
Y2Co17,mp-1106140,-0.09423472149122865
Al4H12,mp-1106356,-0.14094968374999972
Rb2Li1Sc1Cl6,mp-1114429,-2.4008603333333327
Ba2Zn2C2O6F4,mp-11166,-2.710566639375
Lu6Fe1Sb2,mp-11203,-0.5976349655555551
La1Tl1,mp-11488,-0.4223500791666668
Nd1B1Pt3,mp-11597,-0.8672517138333333
Cs8Hg4Br16,mp-1183950,-1.5713960529802955
Pm2Ru1Pt1,mp-1186486,-0.5976686349999998
Pm1Ho1Ir2,mp-1186598,-0.726297459375
Pm1Zn1Rh2,mp-1186679,-0.5221306493750006
Pm1Sm1In2,mp-1186692,-0.4885085056250005
Sm12Ru4,mp-1188125,-0.23841079937499998
Sc12P4,mp-1188800,-0.807685321458333
Tb4Ge6Ir7,mp-1188834,-0.8664501358823524
Sc4Co6Si10,mp-1189235,-0.7050328404999995
Nd1Sb12Ru4,mp-1189354,-0.46030399941176536
Eu12Rh4,mp-1189512,-0.31200225687500094
Ba2Cl4O16,mp-1190390,-1.1106991890909093
Rb2Dy4Ag6Te10,mp-1190502,-1.0681590547727269
Tl4Cu4P4S12,mp-1190539,-0.5967078272569447
Sr4Nd4Cu4S12,mp-1190834,-1.9102973718402783
Tb12Si8Ni4,mp-1190904,-0.7041702787499998
Ti16Co8,mp-1191331,-0.2849037747222229
Y6Ni14B4,mp-1192116,-0.4862535940277783
Rb2Li4Cd2C4O12F2,mp-1192391,-2.190414137820513
Nb8Ni2S16,mp-1192540,-1.30694714
Sc8Co8Ge14,mp-1192696,-0.6305634013333342
K2Nb4Cl22,mp-1192824,-1.8312615102142853
Zr2H12O4F12,mp-1192835,-2.375126657
Sc6Co16Si7,mp-1192939,-0.6267696175862056
Gd11In9Ni4,mp-1192974,-0.5131907520833335
Eu12Ga4P12,mp-1194348,-1.0200811575000006
Pr4Ga24Ni2,mp-1194385,-0.3972529406666666
Na4Dy4B4Te2O20,mp-1194796,-2.854320056849222
Cs8Li4Nd4B8O24,mp-1194993,-2.832209162294061
Ba6B6Pb4Cl2O18,mp-1195317,-2.765462399861112
Pr8Zr4Se20,mp-1195609,-1.9873757595898436
Sc4Co20P12,mp-1195823,-0.8531239583333338
Cs16Er8Si32O80F8,mp-1196674,-3.3192512672701153
Sr16As16O56,mp-1196745,-2.5222688550757564
Ca8Al8Sn8O36,mp-1196891,-2.955365727833334
K8B20H8O38,mp-1197401,-2.5616124050990994
Mg2Tl4H24Se4O28,mp-1197665,-1.3975477914952952
Na12Al4As8O32,mp-1197957,-2.252215056403941
Hf5Tl20Se20,mp-1198311,-0.9374812956342592
Er22Al4Ge16,mp-1198518,-0.8016703154761904
Pr4Cd2Ni4,mp-11990,-0.33723924499999997
Cs6Y12Cu6Te24,mp-1199735,-1.3239790520330459
Y22Cd90,mp-1199736,-0.24192156711309515
Lu10Co8Ge20,mp-1200552,-0.6285096057894733
Ce1Cd1Ni4,mp-12006,-0.3470388874999995
Er20Ir12,mp-1201760,-0.859720556250001
La18In3Co28,mp-1202244,-0.14703024142857185
Nd5P12Ru19,mp-1202750,-0.8307554029166668
K8B8Se12O40,mp-1202890,-1.9530613969920343
Co18Te10Pb12O60,mp-1203045,-1.4898502271000007
Cu8P4O20,mp-1203235,-1.6855883191666674
Ba8Ga4Sb4Se20,mp-1203387,-1.4770874421354168
Ba4Ca2V4Co2F28,mp-1203415,-3.5429744869999995
Hf12Cr12Si24,mp-1204660,-0.5670539072916666
Sm2Ni24B12,mp-1205147,-0.3964698228947366
Ba6Y2Ir4O18,mp-1205382,-2.530170425777778
Na6V2H22I2O26,mp-1205476,-1.4876638415398349
Pr3Ag4Ge4,mp-1205486,-0.5519544183333335
Er1P2Ru2,mp-12058,-1.0314623113333325
La1Bi2Cl1O4,mp-1205991,-2.4272937968749995
Nd3Sn7,mp-1206318,-0.5939060885000004
Cs2Zr1I6,mp-1206511,-1.5112348028735627
Cr1Ge1Ru2,mp-1206594,-0.22709811624999965
Ba2Sc1Nb1O6,mp-1206644,-3.4769095014999998
La2Co2Si4,mp-1206651,-0.6968217425000001
Dy4Mg2Pd4,mp-1206818,-0.7806031329999996
Sr4Cr2W2O12,mp-1207052,-2.7661155018333323
Zr16N12O4F20,mp-1207474,-3.1310818825000006
Zr12Co2I28,mp-1207507,-1.159674132619048
Yb4Eu12O24,mp-1207676,-3.1878044379999992
Y10Bi2Pd4,mp-1207753,-0.7061174347916674
Y16Cd4Ni4,mp-1207794,-0.29785212444444414
Tm8Si12Pd4,mp-1208008,-0.8623483947222225
Tm4I12O36,mp-1208098,-1.4767328862820528
Sr8Mg8V16O56,mp-1208827,-2.805440098106061
Sm2Hf2F14,mp-1208876,-4.313382713055555
Rb2Y2Be2F12,mp-1209088,-3.880958517685185
Sm12V4Ge4O36,mp-1209262,-3.240811219107143
Rb4Mo12Cl28,mp-1209508,-1.5247310256818187
Rb8Bi4F20,mp-1209655,-2.8929679665625003
Pr4Mo6O24,mp-1209807,-2.6297468411764706
Na2Li2Tm4F16,mp-1210006,-4.043792405684866
Nd12Mn5C15,mp-1210168,-0.22389593561422405
Na4Zr2S6,mp-1210267,-1.6921699970797413
Na6Tb2Br12,mp-1210309,-2.016928923965517
Na2In2H24Se4O28,mp-1210406,-1.3645803388746407
Na8Ca2Zr4Ti2Si8O32F4,mp-1210416,-3.297407436484674
Lu10In8,mp-1210556,-0.380878378888889
Zr4Re8,mp-12109,-0.3591717116666662
Lu4Pt4F28,mp-1211006,-2.9169027788888893
Li4Sm24B12O56,mp-1211144,-3.5348295849305553
La16Mg4Ni4,mp-1211561,-0.16400005041666668
K4Li4Gd4F20,mp-1211585,-3.7712501295416674
Ho2Ti2Cl2O6,mp-1212080,-3.541738045555555
K16Ba8Nb16S88,mp-1212599,-1.300982525570312
Eu1Ga4Au3,mp-1212681,-0.465259954375
Gd2Cl6O24,mp-1212754,-0.9669352371875002
Dy11Mn12C18,mp-1213205,-0.34078393378469335
Cs4Tm8Cl28,mp-1213262,-2.6856333856264367
Cs4Tb4P8O28,mp-1213302,-3.1461123188270634
In4H48S12N12O48,mp-1213492,-1.3742505737701622
Ce2Hf2F14,mp-1213837,-4.266482234722222
Ba4V4Cd4F28,mp-1214298,-3.3034343015
Ba12Na4Ta4Mn4O34,mp-1214895,-2.813722585136742
Zn4Co4Te12O32,mp-1215732,-1.545601407115385
Zn8Ga4P12H32N8O48,mp-1216399,-1.8313085373214288
Ti10Ga3Sb3,mp-1217250,-0.5106086859895829
Tb2Cu1Ag1,mp-1217677,-0.2758438991666665
Tb14Au51,mp-1217878,-0.6345386239999995
Ta1Nb1Cu6S8,mp-1217925,-0.8590705084375001
Sr1Ga1Si1,mp-1218262,-0.4378168113888889
Si2Ni6W4,mp-1219226,-0.2944620608333324
Sc4Ta1Fe19P12,mp-1219445,-0.7720956961111116
Sc19Ru4Br28,mp-1219646,-1.7140573130392156
Rb4Mn2P4H6O16F4,mp-1220230,-2.3657496291443163
Nd2P7Rh12,mp-1220487,-0.9047641244444454
Nb18Tl2Se24,mp-1220574,-1.0932017850662872
Nd4Dy4Fe56B4,mp-1220576,-0.08596364774509666
Na3Gd3F12,mp-1221034,-3.9394567816475097
Na8Sr2Ta10O30,mp-1221175,-3.1309465563149432
La2Ga2Si2,mp-1222823,-0.6949182208333333
La1Ge2Ir1Ru1,mp-1222835,-0.7662642020000007
La6Mg1Si2S14,mp-1223141,-2.0863069101630445
La6Cd1Si2S14,mp-1223157,-2.0057550358152163
La8Ni4Rh4O24,mp-1223214,-2.5721824465
La18Al10Se42,mp-1223486,-1.9185499475491066
K2V1Co6Cu2As5O24,mp-1223921,-1.6742439967750002
Hf2Al3Au1,mp-1224327,-0.5221602733333329
K4Ga2P4H6O16F4,mp-1224478,-2.4084879327870365
Dy6Ni2Pd4,mp-1225399,-0.7543080308333335
Cs2V2Zn2P12O36,mp-1225904,-2.6169353786270757
Ba2Cd2Pb2,mp-1228125,-0.4519616733333332
Ba10Nb6O6F40,mp-1228715,-3.683868058064516
Al3Ge3Mo3,mp-1228900,-0.2763394605555547
Ag6P2O8,mp-1229128,-1.4135166904166665
Ho1S1,mp-1240,-2.2221329415625
Er4Cu4S8,mp-12454,-1.6238961615625005
Er4In2Pd4,mp-12689,-0.8831968660000001
Sc1Mn6Sn6,mp-12697,-0.1293365578912467
Pt2O4,mp-1285,-0.9266780216666662
Ba4Li4Ge8,mp-13140,-0.5310288945833332
Gd2Se1O2,mp-13973,-3.43575459446875
Cs2Pt3S4,mp-13992,-0.9628555087068962
Rb10Al10F40,mp-13997,-3.638838198083334
Ga4,mp-142,0.0
Ba2Yb1Sb1O6,mp-14294,-2.8100247530000004
Mn1Zn1F6,mp-1542604,-2.5496697053663797
Sr4Mg4Si4,mp-15642,-0.36957623555555524
Hf3Cu4Si2,mp-15987,-0.4833867411111099
Ba4Ca4Si4,mp-16253,-0.39370987083333375
Ba6Lu2W3O18,mp-16928,-3.1165052879310347
Sr4Sc8S16,mp-17678,-2.2919287391666665
Ta9V1O25,mp-17857,-3.261997133
Nd8Ti4O20,mp-17904,-3.784178244166667
Sr2Ni8Sn4,mp-18127,-0.31653660523809485
K4Mn2V4O14,mp-18251,-2.393485874077585
Rb12As4Se16,mp-18305,-1.0565751164843746
Sr6Ho2Rh2O12,mp-18652,-2.9369182931818187
K16Si4O16,mp-18700,-2.3226660655
Ba4Co4O12,mp-18965,-2.0528786190000003
Y6W1O12,mp-19005,-3.669244018947368
Pr2V2O8,mp-19169,-3.166064829166666
Na2Ca2V2O8,mp-19302,-2.771876058078818
Ga1Fe3,mp-19870,-0.13532719187500053
Er4Ge4Rh4,mp-20043,-0.9901156550000003
Lu1Ni1Sb1,mp-20185,-0.9552865566666663
Sc4Mn8,mp-2039,-0.14286598945402318
Sr4In2Pt4,mp-20393,-0.8137586156666672
Gd1Mg3,mp-20534,-0.08315380750000045
Ti4Pb2C2,mp-20661,-0.5685984179166672
Mo2Pb4O10,mp-21138,-1.8309971200000001
Ce1B6,mp-21343,-0.515462541428571
Ce3Tl1,mp-21412,-0.13479287208333357
Nd1Mn2Ge2,mp-21420,-0.4674328371724144
Ta22Fe4Se16,mp-21656,-0.7308473925595251
Ba20Al4Ir8O44,mp-21742,-2.5535065226315785
Si12Pb18O42,mp-21767,-2.415327727777779
Na6Fe2P2C2O14,mp-22135,-2.280719221383731
Tb2Co2C2,mp-22158,-0.3005691816666669
Ce2Si4Pt4,mp-22438,-1.0939926299999996
Na1In1Se2,mp-22473,-1.0288256478098061
Nd4Co4O12,mp-22599,-2.5259900020000003
Ca2In4Pd2,mp-22717,-0.6137339812500002
Cs2Ni2Cl6,mp-22950,-1.5777615845862065
In2I2,mp-23202,-0.6561656649999996
Sr2H2Cl2,mp-23860,-1.8193539372222223
Fe2H16Br4O8,mp-24537,-1.2227877139999999
Tm1Cd1,mp-2502,-0.3134867433333328
Li12B4O12,mp-27275,-2.5554420863095233
Sc7Cl10,mp-27513,-2.0627849238235294
Re8P20,mp-27736,-0.3668510016666663
Rb2Pd1Br6,mp-28084,-1.339381938888889
As2Br6F12,mp-28159,-1.6710301922500002
Tl4I12,mp-28329,-0.6269106695833335
Nb1Hg3F6,mp-28357,-2.3435469729999996
Ga4Te2Se4,mp-28423,-0.7878119279375
Er2Se2I2,mp-28458,-1.9691664591145834
Ba10Ru4O20,mp-28908,-2.4417684214705884
Cs4V8O18,mp-28948,-2.4725746820574717
Na4Pt8Se12,mp-28987,-0.8154667601804958
Sn8B6Ir14,mp-28999,-0.2868975551785705
Na24V8S32,mp-29143,-1.2936161865193965
Si16H48S8,mp-29309,-0.2812129740972217
Pd6Cl12,mp-29487,-0.8901962749999998
Cu8W24Cl56,mp-29557,-1.0754482653409085
B72H88,mp-29654,-0.18900603437499938
Cs2Mg2Br6,mp-29750,-1.9818030820862067
Ni30Sn3P9,mp-29885,-0.43199946369047587
Zr5P7Pd9,mp-29932,-0.9343785863492068
Cr4Bi12O30,mp-30205,-1.7208289165217387
W12C2Cl36,mp-30295,-1.2544941743999993
Bi6Sb2O14,mp-30304,-1.7795944595454545
Zn16Ag10,mp-30361,-0.06661543294871783
Ho1In1Au2,mp-30388,-0.7026244524999994
Er4Cd2S8,mp-3041,-1.9584770496428578
Hf4Ga2,mp-30572,-0.3981106324999999
Sm4Te8O22,mp-3073,-2.286895715
Y4Sn10Rh6,mp-30864,-0.711296536333333
Mg6Ga15Cu18,mp-30910,-0.18539075416666662
Rb8P42I2,mp-31279,-0.3231386642307694
Dy2Sn2Au2,mp-31414,-0.8178311683333336
Nd1B1Rh3,mp-3591,-0.6962880758333341
Lu1B1Rh3,mp-3717,-0.832442331833333
Rb2Fe4S6,mp-3787,-0.9366314611458334
Sm1Si2Ni2,mp-3939,-0.8063141010000002
Dy2Ag2Te4,mp-4024,-1.1257421116666668
Pr2Cu1O4,mp-4181,-2.9410150171428566
Li8Sn1O6,mp-4527,-2.143005662111111
Sc4Fe8Si8,mp-505554,-0.6265037729999989
Rb8Na4H20C8O32,mp-505772,-1.75415992466954
Cs4Ag2Sb2S8,mp-510710,-0.9023006743785915
Pr1Co2Si2,mp-5112,-0.7119788869999993
Lu4Zr12F60,mp-531792,-4.121062870789475
Zn1Ga2S4,mp-5350,-1.0194326910714284
Ba2Sn2Ge6O18,mp-540635,-2.3518205771428575
Er4Au10F42,mp-541347,-2.2299222549107145
Cs4Y4P8O28,mp-541412,-3.1428021503422148
Bi2Se3,mp-541837,-0.6694217194062496
Dy6Mn6O18,mp-542479,-3.059764996252874
Tb1Bi2I1O4,mp-552857,-2.3237241031250004
Rb8Li4Nb4S16,mp-553962,-1.4726935826041672
Cs1K1Cl2O8,mp-554015,-1.0972301184109199
K1Sb1P2O8,mp-554155,-2.459021084138888
Mn12Si4O16F8,mp-554429,-2.721663360129311
K8Sr4V12O36,mp-554684,-2.617088636677778
Sm4Mn2Ni2O12,mp-555010,-2.8074592717931046
Er12Si4Se8O40F4,mp-555942,-3.0597018307169113
Ga6Pb10F38,mp-556117,-2.8159366046296292
Cr16Si8Cl8O28,mp-556318,-2.4141486431666666
K2Cr2F6,mp-556365,-2.9337907701
Ti8Fe4P8O40,mp-556401,-2.9263437700555555
Ca4Bi2As2O12,mp-557070,-2.5414911255
Rb12Ge24O54,mp-557372,-2.1205917313333336
Cs2Ni2F6,mp-557772,-2.608865408086207
Hf4S4Cl24O4,mp-557792,-1.8339411789583338
Na10B4P6O26,mp-557836,-2.687447726569215
Al8B8Pb8O32,mp-558137,-2.720201696845238
K2La2Ge2S8,mp-559043,-1.5924946357857144
As4Se4I12F24,mp-559575,-1.7060158427130683
Fe12P16O56,mp-559713,-2.407808237896824
Ag5P1S4Cl2,mp-559847,-0.5481821199305562
Tl8Se4O16,mp-559961,-1.2358089630729165
Sb2Cl2O4F12,mp-560354,-1.8977525185000002
Na8Zn20P16O64,mp-560934,-2.436918363664325
K6Sm2As4S16,mp-560964,-1.1956068063571428
Ba32Al16O56,mp-560978,-3.186580600384615
Ba2Fe4P4O14F4,mp-561063,-2.7900836086904763
K1Rb2Fe1F6,mp-561067,-2.9378197762999996
Rb8Ga8S16,mp-561407,-1.2963705862500001
Pr1Fe2Si2,mp-5627,-0.5783583069999991
Ho1Mn2Ge2,mp-5666,-0.4799919831724139
Hf2I2N2,mp-567441,-1.6587177899999983
In4I12,mp-567789,-0.7828857718750004
Pr4Al4,mp-568417,-0.38647626749999997
Tb4Ge6Pt18,mp-568456,-0.7753492132142858
Ca8Ti2N8,mp-568469,-1.310336405925926
Cs4Fe4I16,mp-568620,-0.9414655667385059
Bi4Pd2,mp-568746,-0.23968416166666687
Hf4I16,mp-569059,-1.2166095270000006
Sc8B24Rh4,mp-569116,-0.7246850038888881
Ca3B6Rh8,mp-569257,-0.620125605
Al4B12H48,mp-569787,-0.21572116828124965
Nb4Se4Cl12,mp-570270,-1.5638263454687498
Sr1Al1Si1H1,mp-570485,-0.45997700791666674
Na2Hf4Cu2Se10,mp-571189,-1.4148498586967193
Yb10Ag6,mp-571212,-0.34932851875000015
Co4I8O24,mp-572672,-0.972145322777778
Sb8Se8Cl56O8,mp-572726,-1.1138786968593752
Cs24Ge12O36,mp-573150,-2.0396184358381233
Li85Sn20,mp-573471,-0.3551221469841269
Cs2K1Tb1Cl6,mp-580631,-2.519056620886207
Na4As4S8,mp-5942,-0.8491714213254316
Sr12Ge10N4,mp-601326,-0.702696941153846
Sm8Si4Te4O16,mp-6055,-3.2774714346875005
Gd2Cu2Si2,mp-607182,-0.6394432499999994
Ce4Sn4Ru4,mp-610687,-0.628970115833333
Ba2Dy1Sb1O6,mp-6192,-3.093418464
Cs5Nb2S4Cl9,mp-621112,-1.8848800341077587
La2Sc6B8O24,mp-6217,-3.4720356045833327
Cs4S4O12F4,mp-622195,-2.34672715100934
Ho12Co4,mp-622565,-0.17071927937499964
Nb40As24,mp-623038,-0.5653777667187505
Na1Te1H6O6F1,mp-633158,-1.5331653439367823
Y8Si16C4N24,mp-6353,-1.3680589106410241
Cs4S4O8F4,mp-6368,-2.2872181447112068
Ce3Ag4Ge4,mp-640597,-0.7361594165151515
Li2P2H4O4,mp-642650,-1.6778213036111111
Yb8Ge16Ru12,mp-642651,-0.5788076527777777
Ba4H4Br4O4,mp-643036,-2.30247852375
Rb6Mn2H10,mp-643697,-0.16519748838122597
Sr4H16N8,mp-643905,-0.6758541798809523
K8Cd8S12O48,mp-6724,-2.0887209818618424
Li2Cr6O16,mp-674219,-1.908161301111111
Na2Ti4P6O24,mp-6761,-3.0215489154565773
Lu8Hf6O24,mp-676653,-4.089921376578948
Ta24Te96,mp-680259,-0.6018924906666674
Pr8C12,mp-683,-0.14165444100000002
